seed,variant,prev_train,prev_test,n_stress_train,epv,auc_logit,auc_rf,auc_xgb,rf_beats_logit
994727115,B,0.2692307692307692,0.7727272727272727,21,4.2,0.5359477124183007,0.5254901960784314,0.5058823529411764,0
1839565167,B,0.38461538461538464,0.7424242424242424,30,6.0,0.45978391356542614,0.531812725090036,0.5570228091236494,1
41927453,B,0.2564102564102564,0.7272727272727273,20,4.0,0.488425925925926,0.6481481481481481,0.6712962962962963,1
1628908287,B,0.28205128205128205,0.8181818181818182,22,4.4,0.34104938271604934,0.41975308641975306,0.3873456790123457,1
1058199178,B,0.28205128205128205,0.7727272727272727,22,4.4,0.46143790849673205,0.5398692810457517,0.5098039215686275,1
1545034933,B,0.23076923076923078,0.7424242424242424,18,3.6,0.6710684273709484,0.5798319327731092,0.48859543817527007,0
1424421636,B,0.32051282051282054,0.7575757575757576,25,5.0,0.51875,0.5599999999999999,0.5475,1
927912737,B,0.32051282051282054,0.7575757575757576,25,5.0,0.35750000000000004,0.345,0.38625,0
662857766,B,0.21794871794871795,0.7878787878787878,17,3.4,0.4368131868131868,0.5233516483516484,0.49587912087912084,1
1347135477,B,0.32051282051282054,0.7575757575757576,25,5.0,0.36499999999999994,0.38375000000000004,0.46375,1
301129327,B,0.3076923076923077,0.5909090909090909,24,4.8,0.47293447293447294,0.560303893637227,0.5508072174738842,1
1254340837,B,0.3076923076923077,0.5454545454545454,24,4.8,0.4148148148148148,0.5222222222222223,0.5296296296296297,1
203355303,B,0.2692307692307692,0.6818181818181818,21,4.2,0.5005291005291006,0.6126984126984127,0.5936507936507937,1
1395534950,B,0.38461538461538464,0.7575757575757576,30,6.0,0.48624999999999996,0.635,0.63,1
1350220222,B,0.1794871794871795,0.7878787878787878,14,2.8,0.5947802197802198,0.46428571428571425,0.4656593406593406,0
181342798,B,0.2948717948717949,0.803030303030303,23,4.6,0.4687953555878084,0.5979680696661829,0.6357039187227866,1
1626692869,B,0.16666666666666666,0.7272727272727273,13,2.6,0.43750000000000006,0.4467592592592593,0.41319444444444453,1
892939596,B,0.2948717948717949,0.7727272727272727,23,4.6,0.4509803921568628,0.5607843137254902,0.580392156862745,1
1689825801,B,0.2692307692307692,0.803030303030303,21,4.2,0.5137880986937591,0.48621190130624087,0.46153846153846156,0
89365757,B,0.34615384615384615,0.7878787878787878,27,5.4,0.4587912087912087,0.5315934065934066,0.5467032967032968,1
385379896,B,0.3333333333333333,0.8181818181818182,26,5.2,0.4382716049382716,0.4953703703703704,0.5108024691358024,1
1060837206,B,0.28205128205128205,0.803030303030303,22,4.4,0.432510885341074,0.5137880986937591,0.5007256894049347,1
404210479,B,0.23076923076923078,0.803030303030303,18,3.6,0.4716981132075471,0.49056603773584906,0.497822931785196,1
708371559,B,0.358974358974359,0.7878787878787878,28,5.6,0.4587912087912088,0.5741758241758241,0.5728021978021978,1
1418625644,B,0.32051282051282054,0.7575757575757576,25,5.0,0.42,0.5075000000000001,0.48124999999999996,1
310363332,B,0.34615384615384615,0.7272727272727273,27,5.4,0.47685185185185186,0.5208333333333334,0.41550925925925924,1
1455355984,B,0.2564102564102564,0.7878787878787878,20,4.0,0.4010989010989011,0.49862637362637363,0.5027472527472527,1
222056182,B,0.34615384615384615,0.696969696969697,27,5.4,0.3641304347826087,0.39456521739130435,0.33260869565217394,1
376207307,B,0.21794871794871795,0.803030303030303,17,3.4,0.37590711175616837,0.3047895500725689,0.32801161103047893,0
1261957109,B,0.3076923076923077,0.7121212121212122,24,4.8,0.3762597984322509,0.49384098544232924,0.44456886898096304,1
1703992271,B,0.41025641025641024,0.8484848484848485,32,6.4,0.7125,0.7910714285714286,0.7625000000000001,1
366345610,B,0.15384615384615385,0.6363636363636364,12,2.4,0.4117063492063492,0.4365079365079365,0.47619047619047616,1
644229613,B,0.24358974358974358,0.7121212121212122,19,3.8,0.31578947368421056,0.4456886898096305,0.4669652855543113,1
1986680326,B,0.2564102564102564,0.6212121212121212,20,4.0,0.504390243902439,0.4878048780487805,0.49365853658536585,0
2125329543,B,0.2948717948717949,0.7575757575757576,23,4.6,0.50875,0.48375,0.45625000000000004,0
1247819295,B,0.38461538461538464,0.803030303030303,30,6.0,0.5950653120464441,0.6850507982583454,0.6748911465892599,1
960007121,B,0.38461538461538464,0.7424242424242424,30,6.0,0.49459783913565414,0.5966386554621848,0.6218487394957983,1
744897233,B,0.3333333333333333,0.7121212121212122,26,5.2,0.4400895856662934,0.4658454647256439,0.4972004479283315,1
1315230482,B,0.3076923076923077,0.7424242424242424,24,4.8,0.3289315726290516,0.36134453781512604,0.3937575030012005,1
1268981355,B,0.4230769230769231,0.6818181818181818,33,6.6,0.48783068783068784,0.5555555555555556,0.5259259259259259,1
632977320,B,0.358974358974359,0.7424242424242424,28,5.6,0.404561824729892,0.5402160864345738,0.5234093637454982,1
48970940,B,0.2692307692307692,0.7121212121212122,21,4.2,0.3896976483762598,0.4076147816349384,0.3986562150055991,1
325340136,B,0.3717948717948718,0.6818181818181818,29,5.8,0.5746031746031746,0.6084656084656086,0.6084656084656085,1
2058490236,B,0.2564102564102564,0.7878787878787878,20,4.0,0.3887362637362637,0.3324175824175824,0.353021978021978,0
897980838,B,0.32051282051282054,0.7121212121212122,25,5.0,0.4826427771556551,0.458006718924972,0.49048152295632697,0
1035738744,B,0.32051282051282054,0.7424242424242424,25,5.0,0.32533013205282113,0.49099639855942373,0.4765906362545018,1
1003105831,B,0.32051282051282054,0.7727272727272727,25,5.0,0.47058823529411764,0.5058823529411764,0.503921568627451,1
1680911101,B,0.2948717948717949,0.7575757575757576,23,4.6,0.36624999999999996,0.385,0.44999999999999996,1
139493164,B,0.28205128205128205,0.7878787878787878,22,4.4,0.4684065934065934,0.46703296703296704,0.4835164835164835,0
177661322,B,0.28205128205128205,0.7424242424242424,22,4.4,0.5606242496998799,0.5438175270108043,0.5414165666266506,0
592377450,B,0.28205128205128205,0.7272727272727273,22,4.4,0.40162037037037035,0.3680555555555556,0.40509259259259256,0
